Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
2023-03-09,-3.913568195086575e-07,-4.563220249534325e-09,1.0256588781440607e-07,-1.291204306903264e-07,-1.3317236354834784e-08,1.5740926352864534e-07,-1.2441365110148293e-08,-9.960532463225896e-07,-8.573330304635296e-08,-4.355851209468608e-06,-1.4854374487465705e-06,2.3778330633474327e-06,-3.770003038042514e-07,-7.482318997267121e-07,-4.094576689280826e-07,-8.993735050722166e-07,-1.8076317977058185e-06,-1.807618413045816e-06,-2.211641506287518e-07,-2.2047221748069387e-06,-5.011688124202242e-08,-3.3437875787054245e-07,-3.3680278472256226e-06,1.1324426619622631e-06,-9.70525176791743e-09
2023-03-10,-2.3682507677416637e-07,-5.668525104547821e-08,5.889254542985029e-08,-1.5667086721601416e-07,-1.6540292745001647e-07,9.619038889732805e-08,-1.8710335940651415e-07,-8.092568219319222e-07,-1.1343579019034664e-07,-1.3827346490217816e-06,-1.928438827363381e-06,1.1207310294349596e-06,-3.615648503189048e-07,-7.681905465122432e-07,-4.6131165569033737e-07,-6.857179555061932e-07,-3.138437696047979e-06,-1.7029495252230833e-06,-3.8501049403211136e-07,-3.8123618225074307e-06,-1.2716457903440166e-08,-4.59043052640013e-07,-2.6310765041979537e-06,6.270462000518211e-07,-1.6982893194767334e-08
2023-03-13,-1.8255906492382496e-07,-4.9429565350938783e-08,9.217063400294844e-08,-1.0826472919817635e-07,-1.4216125386125367e-07,1.5974954779376837e-07,-1.5160256534637326e-07,-5.60861099367858e-07,-7.392391250318203e-08,-7.371388479982763e-07,-1.4638347115543717e-06,9.117678311392634e-07,-1.5321485942235122e-07,-6.463178067821033e-07,-4.3489311901242527e-07,-4.926732547862252e-07,-2.2983974034422413e-06,-1.7507709961100424e-06,6.150694727812787e-09,-3.0797849584426886e-06,1.1376263890049139e-07,1.763716784986436e-08,-2.367377891474127e-06,2.1375559763956916e-07,4.6023842342638914e-08
2023-03-14,-4.8119144849185015e-08,-1.6144155484950465e-08,1.748789545942119e-07,-6.778453982063177e-08,-9.197709555848164e-08,1.8760310201732036e-07,-9.830876021370902e-08,-2.5155265570484867e-07,-9.67887891842281e-08,-2.256847241890108e-07,-2.3869464874542842e-06,1.567589789045994e-06,-1.8009751536135806e-07,-5.969960871848835e-07,-2.0532178622183847e-07,-4.2317414672996214e-07,-2.5398137229084986e-06,-1.3744159195920468e-06,-1.6020144286297893e-07,-3.884980296698359e-06,-3.2380618928885235e-07,5.526304691645127e-08,-2.1719736267069167e-06,6.838177348065096e-07,6.850623497076769e-08
2023-03-15,9.558754828595222e-08,3.756043497238953e-08,3.47426618401544e-07,5.207238378895904e-09,6.587998653938262e-08,3.061740875469539e-07,7.398493795696273e-08,-1.4854884295730116e-08,-4.974335111141539e-08,-3.187902718772464e-08,-1.6698051506088766e-06,3.3816357237284204e-06,-1.2102161728912143e-07,-1.1125044448475296e-07,-2.0833791870741133e-07,-3.0664034103311054e-07,-6.568419884256319e-07,-2.5843528249668224e-07,-4.6512321978460665e-09,-1.6303803596705709e-06,-1.9632785441480745e-07,1.8318647802241098e-07,-1.0014197261786325e-06,1.2981232163077754e-06,2.0883305223344414e-07
2023-03-16,1.2033002630576898e-07,3.550584083557901e-08,3.191495116937022e-07,6.051245416155414e-09,9.61307068348834e-08,3.6944092825938064e-07,1.3486202487498468e-07,-2.9046342670198216e-07,-6.960009873511811e-08,2.5625134801501107e-08,-1.2727785815836049e-06,3.769294502429108e-06,-2.16845828393397e-07,-1.9814913944366832e-07,-2.8720472007716417e-07,-2.802258940474799e-07,-5.81394983408142e-07,-6.29667559642747e-07,1.0728401658339897e-07,-1.0592968241146142e-06,-1.2808704762958115e-07,3.56874321065834e-07,-9.364383205950608e-07,1.550808707090895e-06,1.97968788106228e-07
2023-03-17,1.5358217438950516e-07,5.6686122224926384e-08,1.359938392830886e-07,5.2152207978584416e-08,1.5841903122490473e-07,3.7896425067283063e-07,2.014800950064883e-07,-3.6717780313961703e-07,-7.328996995055758e-08,1.7543478996197424e-07,-1.3604797903417127e-06,2.846218420591782e-06,-2.600517619395884e-07,-1.2169884262813493e-07,-3.19250739768903e-07,-3.0843191024123044e-07,-9.551828966693218e-07,-5.620775437593006e-07,2.8709184505807897e-07,-6.023237636446374e-07,-3.1126229826596185e-07,3.354844137312374e-07,2.60101052738937e-07,1.6875341537500452e-06,1.82395292201951e-07
2023-03-20,1.7434589227564072e-07,5.71087092776312e-08,1.2343575927613445e-07,6.67681602268438e-08,2.2961805851180987e-07,2.951937407861654e-07,1.927052643077177e-07,-1.8697300782125907e-07,-6.38731641142817e-08,2.7007867155477835e-07,-5.788202642622188e-07,1.1615691260763884e-06,-2.794230562645563e-07,-5.2328160800688865e-08,-2.2803548902185063e-07,-1.1205666431395274e-07,-3.341763793693368e-07,-1.1627598570747686e-07,1.6451651257701443e-07,-8.063863555574602e-08,-1.9956390329938032e-07,2.3126331132388544e-08,1.7441649374052324e-06,1.3307775041322783e-06,2.68825644575022e-07
2023-03-21,2.0296863551091423e-07,8.70280419743433e-08,2.358902275023723e-07,6.752612416947269e-08,3.8316741989715635e-07,6.620477904440467e-07,5.043369595211519e-07,-5.975542539112154e-07,-9.054322035966318e-08,1.5145582019247969e-06,-4.218444678560358e-07,3.848598429200934e-06,-4.618724253321448e-07,-1.0169873184982458e-07,-2.2866811712196575e-07,-1.568298306721968e-07,-6.200250943648087e-07,-4.48441905473738e-07,5.137746439920527e-07,2.857735738829924e-07,-2.494664120388498e-07,2.705490676656485e-07,3.188346670947223e-06,2.458241525972664e-06,2.4891203171410847e-07
2023-03-22,2.826107163889656e-07,1.0890658056449747e-07,2.3472238852357699e-07,1.1554567121155911e-07,3.9183079109146653e-07,4.888811676228665e-07,5.195603725805559e-07,-9.310850239504276e-08,-2.57652509512787e-08,1.9693041687682875e-06,2.7631287591926703e-07,2.8578655903702712e-06,-5.014205027255446e-07,1.0186627476723034e-07,-8.265399416249422e-08,4.907236209265743e-08,-5.007431211746781e-07,-5.379943026877377e-08,6.11328627832935e-07,8.278783906245527e-07,-5.6938651109093115e-08,3.988395575907451e-07,3.4644183892261755e-06,2.194646141244932e-06,2.588887775813181e-07
2023-03-23,3.0297221342705104e-07,1.1381585770514581e-07,2.0832178636749673e-07,1.2326549350933314e-07,3.315410539804823e-07,5.343597859761173e-07,4.684275903086787e-07,-5.843573020088858e-07,-3.8108611193569394e-08,2.163020490039969e-06,2.398225337268782e-08,2.439020786106234e-06,-6.250468624454343e-07,1.1482081059158538e-07,-3.7995202083023865e-07,-1.2541911782772845e-07,-7.555015512913447e-07,-2.6911391190796056e-07,8.026194060266978e-07,1.4225342513288743e-06,-3.697473818160342e-07,-2.354330615023189e-07,3.0561376113960226e-06,1.7411417226592539e-06,2.223424078492078e-07
2023-03-24,2.887953265993912e-07,1.3195835585639503e-07,2.9438517805447143e-07,1.2408219073660543e-07,3.6233833778017796e-07,6.223427132949506e-07,4.814956940913305e-07,-6.292925777955134e-07,4.795385636650023e-09,2.065269473980418e-06,-4.964328689276536e-07,2.4956106077395728e-06,-6.048351093982485e-07,2.5070089129555064e-07,-4.98568033229435e-07,-9.565845118244848e-08,-5.17665908935585e-07,-1.298986627750135e-07,4.7656048282290434e-07,2.7217528982544965e-07,-3.8194669792069764e-07,1.300023801572223e-07,3.391536883059139e-06,5.245221893029807e-08,2.9331268211729756e-07
2023-03-27,3.515004126056912e-07,1.0312684464068679e-07,2.6582547153338726e-07,6.067481757611848e-08,4.142172615824087e-07,4.043264914463202e-07,5.074372304055263e-07,-8.174501391033633e-07,-3.2079339547808875e-08,1.9909471891713237e-06,-2.119964010446962e-07,3.1280743819025237e-07,-5.849845769961822e-07,-2.546191313122774e-07,-6.138237356460174e-07,-1.5615701395557575e-07,-1.3425221484072464e-06,-9.188252080507096e-07,6.661979804713531e-07,2.574805850025114e-06,-2.9212861529140667e-07,2.684360034279788e-07,3.002379189007568e-06,3.1905782882913933e-07,3.1144826187341897e-07
2023-03-28,2.8298170677337465e-07,5.52163611605384e-08,3.5008681854120226e-07,9.794250109826781e-08,2.475907702170211e-07,5.236918452448506e-07,3.081863941451954e-07,-7.317579950802005e-07,-8.538889923384073e-09,1.5805824360861278e-06,1.0254149432261106e-07,-6.5317197127014e-07,-5.321768708750619e-07,-3.0212759593758323e-07,-4.753538245081225e-07,-2.145227065282177e-07,-1.3304357824142935e-06,-1.3861350770712228e-06,6.743084974253986e-07,1.4455163604484354e-06,-4.962745092580585e-07,3.7435871610220646e-07,2.6586494653458114e-06,5.219256484017049e-07,3.312913808038625e-07
2023-03-29,3.791065838205497e-07,8.677029928340084e-08,3.76464355227198e-07,1.0186980604677171e-07,2.3828868587470048e-07,4.5818029260045233e-07,3.064655990159062e-07,-4.937707046892498e-07,7.992004070107331e-09,3.5749004851466123e-06,-1.1577755450998752e-07,-5.787014550312786e-08,-6.49359670906651e-07,-1.9826917111278124e-07,-3.641456132371823e-07,-2.4089708413661324e-07,-9.354290445088792e-07,-9.190385618889991e-07,1.5181572032060882e-06,2.371901853229781e-07,-7.723065206435049e-07,9.84775855108925e-07,4.65783110787561e-06,9.99905194770676e-07,2.56340782931242e-07
2023-03-30,4.2123827904089685e-07,1.0072556809795953e-07,2.944354040852167e-07,1.3538235946414035e-07,2.632279868166431e-07,5.844754675570951e-07,2.929367927149156e-07,-1.7263981287563478e-07,5.2785664000780686e-08,2.7205481540529696e-06,-2.282507665004522e-07,-4.0506987251844364e-07,-4.3058195207434294e-07,1.11437141916636e-07,-6.522531028169555e-08,3.805921426894608e-08,-7.731447674560537e-07,5.984706868041218e-08,1.3450730321080169e-06,6.048341999998568e-07,-4.917541002698916e-07,1.4179572597937822e-06,3.857509324733057e-06,9.255083720339882e-07,2.269655579340863e-07
2023-03-31,5.019395810198753e-07,1.5789209379393053e-07,4.620264998689234e-07,1.9706201156475091e-07,2.8056799036850813e-07,6.36608823454504e-07,3.736931708332351e-07,1.852571286058091e-07,1.1728414995920462e-07,3.504617687953803e-06,3.3319495930196806e-07,8.381521682461081e-07,-1.0052854009053598e-07,1.9839448495289304e-07,2.849167918577437e-08,3.1784821088676257e-07,-2.6703325359172904e-07,5.48233709790925e-07,1.934721447555643e-06,1.6138243072514782e-06,-3.111847960546931e-07,1.972988336157953e-06,6.014312988451639e-06,1.4431271459801403e-06,2.761833350124164e-07
2023-04-03,4.875203164104325e-07,1.6063707725199945e-07,4.828769305939572e-07,2.4393294910007995e-07,3.9210659091746686e-07,7.101272739250243e-07,5.077968590323775e-07,3.104157683875528e-07,1.1523095171416258e-07,3.0731213117831114e-06,6.663770003561571e-07,1.9660061625963582e-06,-1.906924041860881e-07,4.534675978407511e-07,1.2098061327443226e-07,2.2608694158272344e-07,5.304767528880078e-07,1.3907253432218905e-06,1.0906380542328114e-06,2.6230631134528787e-06,-1.6802910951832805e-07,1.3016090914654776e-06,5.558213058167727e-06,2.3152021288755614e-06,3.321758541988603e-07
2023-04-04,5.27193343340612e-07,1.8312859468949793e-07,5.459263047982968e-07,2.624815855975465e-07,5.808918643744603e-07,9.921177441335498e-07,6.976672760547614e-07,5.503561472397132e-07,6.85881826914005e-08,2.661408671259098e-06,1.3913791533587053e-06,2.6894283106317058e-06,-7.052613077242548e-08,1.0550244796811903e-06,3.2047161375928614e-07,3.619109844899466e-07,9.762637644288322e-07,2.1197298757244595e-06,1.4385194731330459e-06,2.9384195949860758e-06,4.2644823274580833e-07,1.2699236696257531e-06,6.344822679489987e-06,2.238193054170786e-06,3.5024435287902496e-07
2023-04-05,3.9184979349893533e-07,1.846606739704669e-07,3.8221166297454367e-07,1.9644373927913604e-07,4.684592229733244e-07,5.074097985246569e-07,5.65983521426847e-07,6.847839997348876e-07,4.021447070986127e-08,2.3489972906507754e-06,2.3511900111681944e-06,2.295868364636739e-07,-3.9771969369598483e-07,7.832947792968963e-07,4.616805524640697e-07,3.5709659484678267e-07,1.1087280843389293e-06,1.4283020285952887e-06,1.1054362135995352e-06,1.714643230038075e-06,2.8466746721549195e-07,9.124132957046361e-07,6.049559609735204e-06,1.6793745570538773e-06,2.2289999811989202e-07
2023-04-06,3.226972734705182e-07,1.3666154217324824e-07,2.1261788267972295e-07,1.1275067495342525e-07,3.074660057234515e-07,3.5795489038394643e-07,3.9791754389875557e-07,1.613920366164493e-06,2.098591426546257e-08,2.889091115444806e-06,1.895475466702204e-06,2.8058650764937636e-07,-5.2708702282294174e-08,1.1329613273829535e-06,9.178051630677151e-07,4.3672278063147114e-07,6.073483770833296e-08,2.015242344857698e-06,1.090897102015342e-06,1.2164485090615505e-06,4.966953334883922e-07,7.617834751368766e-07,6.372280713805969e-06,1.7146690160492058e-06,6.061641627718999e-08
2023-04-10,1.8728959225294938e-07,1.245397027714295e-07,1.4729502782064143e-07,4.609178572408221e-08,1.6575472286782323e-07,2.0880190426457478e-07,2.233612942268782e-07,1.4921111633826455e-06,4.0778500437299755e-09,3.3304668534771104e-06,2.4885057291925385e-06,-1.5024709061608362e-06,-2.8636369864669753e-07,9.164901528571936e-07,8.795202569735777e-07,7.50813251307196e-07,2.0531725773636247e-07,1.641792503371723e-06,1.2092337583096507e-06,-6.384260645268191e-08,6.742744006160232e-07,7.319478186054983e-07,4.210573804444604e-06,4.4458734121781243e-07,-8.948310414582507e-08
2023-04-11,1.5428329272510415e-07,9.504982686254428e-08,1.823269236713628e-07,8.733401248824104e-08,1.752351672717111e-07,6.07519851913307e-07,2.2197887116561028e-07,1.7675360110217384e-06,1.710511913131475e-08,6.150512500159335e-06,3.5842688920665475e-06,-3.6842431441985e-07,1.7444717268267239e-07,8.397120216929028e-07,1.1320070439113553e-06,1.4635179910462274e-06,3.4428798394309036e-07,1.922391371924546e-06,1.148482125356881e-06,8.418323585739152e-07,1.2681042525914788e-06,1.383252498140494e-06,2.992648072202765e-06,6.824159837551301e-07,-4.5912907957103756e-08
2023-04-12,1.4275082580821145e-07,4.5338310899757544e-08,1.5585107234735877e-07,3.74358912800691e-08,1.5507181331013763e-07,4.852631452945889e-07,2.1957164108117318e-07,1.7315386247047085e-06,1.6686261506253807e-08,4.501579084706391e-06,3.0102060735416262e-06,-2.0822370576254036e-06,1.0321324948376895e-07,1.0461355149527735e-06,1.0708432127542289e-06,1.1424981965081487e-06,6.244067721598833e-07,1.3974767118126105e-06,6.03690854297966e-07,1.2362497851319796e-06,1.1122783402667128e-06,1.171572966695563e-06,1.0494479474934346e-06,4.0037328101294427e-07,-5.529139793001275e-08
2023-04-13,1.2942336297524507e-07,1.026908923071582e-08,2.5317641638299644e-08,-4.870262777040663e-08,-1.0950576619249888e-08,3.087014270037421e-07,-2.573568107611433e-08,1.0713403364609973e-06,-5.739765278817506e-08,4.29115022001322e-06,2.5007692690538028e-06,-2.231292939113014e-06,-1.3283832901398445e-07,6.037581976444572e-07,7.00737018671331e-07,1.130730158136487e-06,1.0443680353427611e-07,8.962652126278853e-07,7.904128701508411e-07,-1.4807982556513457e-07,1.2676259531831768e-06,8.90319801903895e-07,-5.849104172119302e-07,1.726873128691696e-07,-7.029817990552547e-08
2023-04-14,2.660863294972158e-07,7.155568728270761e-08,-5.340871996267319e-10,5.518929364559793e-08,1.5809448363710347e-07,4.409950142261416e-07,1.7594123011405745e-07,1.4970418759671683e-06,-2.432003243687764e-08,4.700390721037962e-06,2.5244090340503407e-06,-6.132465600203521e-07,1.1431011719301549e-07,7.549023795740897e-07,8.620659462188568e-07,1.767579109047619e-06,9.628843420018943e-07,2.0310099037531467e-06,9.842703238616094e-07,1.3290206360448182e-06,1.4604983970014294e-06,1.5173125709123613e-06,1.9405202146696894e-06,8.537441910984439e-07,-1.386692568613465e-07
2023-04-17,1.4551712428245242e-07,8.001041115897232e-08,-4.0247812218183806e-08,7.482266934955766e-08,1.1650970726640659e-07,3.901920466521418e-07,1.4507066144972e-07,2.352039819852857e-06,-3.8948196093817987e-08,5.530537718074735e-06,1.82929923783892e-06,-1.7636810329351773e-06,2.1337894157268842e-07,5.249818757769672e-07,1.0600468504871506e-06,1.3471559130347858e-06,1.0992072617507179e-06,2.2604309340926923e-06,1.1195547480956866e-06,4.332133057978697e-07,2.1238997921835785e-06,1.1661688311599237e-06,1.843991775376415e-06,7.581220436430845e-07,-2.19600503287041e-07
2023-04-18,1.2306102845933545e-07,7.485371107302598e-08,2.5903884143407956e-08,1.1768310085460119e-07,1.3378714795729745e-08,4.028939866865523e-07,1.1687030248611054e-08,1.359117794204056e-06,-1.5170898914464844e-08,5.2316322684060724e-06,1.684886304277652e-06,-1.049049022743776e-06,7.441885483935054e-07,1.1568225939731015e-06,8.136362102270498e-07,1.0600167239191553e-06,1.668351601786519e-06,2.470160175145769e-06,6.869008442495349e-07,-1.902094396312533e-07,1.4816158854722817e-06,4.5927734197090094e-07,4.890190273560402e-07,6.822892300426304e-07,-1.7458119279256682e-07
2023-04-19,2.1517058810109312e-07,1.0364713876415447e-07,7.079538095625923e-08,1.0920112531984339e-07,7.486057502279631e-08,6.041562360476356e-07,1.1330397309910595e-07,1.0146739287178578e-06,-4.247036873958821e-08,5.481170758694372e-06,1.4497596004978928e-06,5.201851270718965e-07,7.301883748470771e-07,1.1082448404262647e-06,6.038792898929557e-07,3.4514967802421184e-07,2.2072419851195735e-06,2.390680026475812e-06,8.666748581473023e-07,5.569691433687004e-07,1.354480200590673e-06,2.6044970502611834e-07,7.431454334742376e-07,8.090245704707216e-07,-1.5286981610125812e-07
2023-04-20,2.8006832013787646e-07,1.3265841557398472e-07,1.605748831594358e-07,1.2432412540121894e-07,1.4914053700649766e-07,4.707829818395201e-07,2.1580731142499143e-07,1.274080334279155e-06,-3.615366544769343e-08,4.473137015205078e-06,4.961280099206772e-07,8.230592952378589e-07,1.04550016463086e-06,1.448996023764099e-06,8.258175843318597e-07,1.0447868135967634e-06,1.983057291348028e-06,2.903501037043327e-06,8.688366821224488e-07,1.731286726024724e-06,1.7400478429876406e-06,3.8750800274111377e-07,1.0122793356141674e-06,9.392745375874422e-07,-1.3083002221091953e-07
2023-04-21,8.588541726358123e-08,6.972251655290784e-08,1.0397451209927847e-08,6.154784328440132e-08,1.3826111099583297e-07,2.2818478419320148e-07,1.7434442431519874e-07,9.551561370958994e-07,-7.552009506983364e-08,4.190772562836404e-06,1.3624357830233984e-06,5.940221018501174e-07,8.536304789908291e-07,1.027358158657249e-06,3.598097562091208e-07,7.052310154939503e-07,1.5919503315155738e-06,2.0250565572237045e-06,5.123651542101883e-07,1.0205068613084191e-06,1.8927501877117463e-06,6.215939928786145e-07,1.4893813746980532e-07,1.2221833991835058e-07,-1.321786576281598e-07
2023-04-24,2.777280592366145e-08,2.8083864261011907e-08,-2.793647308247362e-08,5.603905539277099e-08,1.7364782046287582e-07,1.3714103626936576e-07,2.0243108590759648e-07,5.7728670401552e-07,-1.251829131325423e-07,3.550957255148382e-06,9.248058544623427e-07,-9.057772381366082e-08,7.732553378715585e-07,7.763776998308828e-07,4.1598050635961454e-07,8.604448416935843e-07,1.4670166885759204e-06,1.2572860276109429e-06,3.929620193890484e-07,2.0055378523148817e-06,1.3611558707750127e-06,5.908470863448718e-07,-6.01441517826046e-07,2.5431749217378027e-07,-2.3480242014090745e-07
2023-04-25,-8.511523079905765e-08,6.216243321816442e-09,-7.799014994673476e-08,4.063191933066862e-08,9.172444633878894e-08,2.5462200796742656e-08,1.248464917086119e-07,7.104441685128494e-07,-1.546180507178969e-07,5.645074276953428e-06,1.489691610429983e-06,-8.843609329605568e-07,1.0566653743979574e-06,3.548645215021488e-07,4.919179774819036e-07,1.0608261711147362e-06,8.783006518723593e-07,1.651349750084086e-06,6.352388702412622e-07,2.1310931287632193e-06,2.0879743381315265e-06,6.249637630248174e-07,-1.3609244772855883e-06,-5.467056799141435e-07,-2.635075511739038e-07
2023-04-26,-8.982933943686665e-08,-2.964850769812801e-08,-1.6286409056034454e-07,2.4025611469517964e-09,-1.0472612349584152e-08,-1.3494493279828275e-07,-9.10473071320251e-09,-9.727011355256853e-08,-1.4350764715503594e-07,3.670733002618297e-06,-1.563801029528292e-07,-1.3447488577910251e-06,5.428219520743186e-07,4.2399460581419035e-08,2.757270374818261e-08,8.479503337792262e-07,-1.038156270996867e-07,2.503870887783053e-07,5.516438080469917e-07,6.901731143619217e-07,1.2424790866273326e-06,5.071858290318971e-07,-1.1437332903003704e-06,-5.912148588478295e-07,-2.50411230541959e-07
2023-04-27,4.414715399323979e-08,-2.4814473158462912e-08,-4.455334516496146e-08,1.3425693326334063e-08,-1.8079139988923884e-08,-5.900189086398729e-08,-1.7194585066036998e-08,-3.05398835945065e-07,-1.3147177130458838e-07,1.931268182121962e-06,-7.126921835889416e-07,-1.67178257014381e-06,3.6784640044488216e-07,2.5621273930644548e-08,2.401682519483402e-08,4.7222572629245935e-07,-5.785665630017966e-07,3.0295835889241754e-07,5.978000880000981e-07,-4.2777011661724145e-07,6.396546909059819e-07,2.4349788353698964e-07,-2.0460284301809135e-06,-7.187146606642227e-07,-2.1675064090754532e-07
2023-04-28,1.5509588993724264e-07,4.375079059640386e-08,3.4028941190518314e-08,5.751571058086317e-08,5.962360336354771e-08,1.7985426958505716e-07,8.522775442787031e-08,-2.6877010242285e-07,-1.0749512749994646e-07,1.5578369454985098e-06,-1.4895662779381149e-06,-9.23393770251627e-07,8.182125245365636e-07,5.164627189952034e-08,-8.400931085889645e-09,-2.745774431894977e-07,5.814853797956196e-07,7.036073034823117e-07,7.167481550560996e-07,6.116164496011509e-07,2.9113394083451304e-07,-4.348097651341964e-07,-1.1863851229108383e-06,6.727987503858636e-08,-1.0419728249350098e-07
2023-05-01,1.473486355096586e-07,5.5220863287778916e-08,9.028261480816797e-08,2.5440010915804417e-08,-2.7563181911872408e-08,2.833537550424261e-07,-2.6063484297751833e-08,5.528742057337262e-08,-9.15194599537521e-08,1.3995031037331899e-06,-1.6846577248065773e-06,3.830801023345427e-07,8.550112434350281e-07,2.5648900121712823e-07,1.1732257068990628e-07,-1.4576284007461382e-07,1.0175551166068595e-06,1.652427709940759e-06,4.7495463944522624e-07,3.0335804683416054e-06,3.4725084587745454e-07,-9.062874166449639e-07,-3.875126459007279e-07,7.381886792303139e-07,-6.618554678591214e-08
2023-05-02,2.624017516818361e-07,8.891830178115071e-08,8.46201892804642e-08,-1.571651489128555e-09,2.676036795065793e-08,4.542510158890991e-07,3.3957959763791806e-08,-1.0228462595471219e-07,-1.127552455099242e-07,2.5848625589390825e-06,-1.7957821756485658e-06,9.883518226804888e-07,5.097708384693081e-07,5.874204143520121e-07,6.539617937328942e-09,-8.95430884175282e-08,7.551096219555351e-07,3.1377227674038646e-06,9.666067875078983e-07,-2.205779972101337e-08,6.32253532948633e-07,-8.380102682740202e-07,-2.987907693150775e-07,1.1412059260571956e-06,-1.0216022148047461e-07
2023-05-03,3.0235872834814516e-07,9.939818466886286e-08,9.514002090289597e-08,5.0537632375949645e-08,-9.186426058555381e-10,4.875876246400102e-07,-6.485026510478869e-09,-5.069190245134558e-07,-1.1052845120066694e-07,2.8398690982973374e-06,-2.4596769616068874e-06,-5.236612626785455e-07,5.733643715260178e-07,-1.2270545093382273e-07,-1.8711341713894852e-07,6.134553129860162e-08,5.0863861503079314e-08,1.3184580157515997e-06,7.276991949944068e-07,-3.967840524003108e-07,5.871652419657791e-07,-1.1776312934691104e-06,-2.8858922424122573e-07,4.330806830277049e-07,-6.21645521399425e-08
2023-05-04,3.298595352197013e-07,7.04813744484207e-08,1.2866887104804178e-07,9.145151711519817e-08,3.376218635191984e-08,3.1225954324869306e-07,4.997295759251044e-08,-1.014748890101767e-06,-9.220150057779803e-08,1.6622076821755345e-06,-3.481641588519923e-06,-2.864033501533875e-07,4.501626606252794e-07,-1.962479683427155e-07,-3.907624605548002e-07,-1.0788894392169193e-07,3.313261776389642e-07,1.840028420126872e-06,5.914506136918608e-07,1.0171668402116725e-07,5.831584309524135e-07,-1.1847826616403808e-06,-9.941266093513012e-07,3.183240509215876e-07,-1.0595051541101598e-07
2023-05-05,2.3854155370079693e-07,1.71009026202578e-09,1.290341627600896e-07,3.4457630560934134e-08,-1.0890480168089403e-07,3.34100305592927e-07,-1.3924838338609304e-07,-1.2295232417367249e-06,-1.3970057441062977e-07,3.489568669182406e-06,-2.89615497644568e-06,-1.2754724683112757e-06,2.3272267112013453e-07,-5.394109725926882e-07,-4.892876529081934e-07,-4.6723870280344447e-07,-4.953427793760552e-07,6.217999577525213e-07,5.036685236935012e-07,-1.0197732600258433e-06,2.3862309593056104e-07,-1.6547827962504396e-06,-1.7148736472008077e-06,-1.9269881452869685e-07,-4.844245992957797e-08
2023-05-08,3.039519027191079e-07,4.4655729818004575e-08,1.9896456616762618e-07,5.3992545870994665e-08,-1.1384523555635811e-07,1.8893625875479593e-07,-1.4317859656569694e-07,-1.222497524605219e-06,-7.516389936564875e-08,5.145432587866812e-06,-1.4693266067867822e-06,6.868249070907589e-07,-1.274021907059896e-07,-1.534688915455837e-07,-4.243795799576807e-07,-3.668778110863534e-07,-2.3108193419860834e-07,1.224035182710594e-06,8.352452282738839e-07,9.246487713558349e-07,4.5331529295418596e-07,-1.886729561553712e-06,-1.916846498894475e-06,3.5266755150087737e-07,-2.6550400352641115e-08
2023-05-09,3.2240724540949384e-07,8.943703780787703e-08,2.3070035385698853e-07,6.084444960077626e-08,6.407015858714447e-08,4.014584528348143e-07,9.905042229658492e-08,-1.3194942168313537e-06,-7.263590252990411e-08,6.541288894476663e-06,-1.4489780553231549e-06,1.9447304703581394e-07,-2.637071176714632e-07,-1.822004398128766e-07,-4.3561559891817196e-07,-4.0603988017892416e-07,-6.767763972913458e-07,1.989085419369718e-06,5.683313089885989e-07,1.0212434991666982e-06,5.681607981634691e-07,-2.3088289307889573e-06,-2.8570974977865813e-06,9.979149531099008e-08,6.023621998745573e-08
2023-05-10,3.0272772898894027e-07,7.023993793828401e-08,1.0377085113104255e-07,9.577979006301467e-08,7.500725430077269e-08,4.212420744506987e-07,1.0824811323448261e-07,-1.3318136171425839e-06,-9.245517601722445e-08,6.075702533865954e-06,-1.3710185090896207e-06,-1.2854740068200062e-06,-4.805529988921446e-07,-3.3444292579328964e-08,-5.865981016851529e-07,4.501129492873432e-09,-1.0894193611482233e-06,1.4006991148865516e-06,3.6969873947817383e-07,4.980637806825371e-07,4.589842701745043e-07,-1.90296200984143e-06,-4.918488586417144e-06,1.929628194033897e-07,8.563608876550871e-08
2023-05-11,2.7501137410009873e-07,6.584609389875048e-08,9.247496578984014e-08,7.18217377855176e-08,1.1505745697356178e-07,4.214388633566259e-07,1.4543366706391323e-07,-1.2923240227301322e-06,-5.567870562651698e-08,6.386419000717004e-06,3.942971778274075e-07,-6.764792115102348e-07,-4.1267722609354103e-07,-1.065725046786206e-07,-5.088982936676824e-07,-8.013520290982031e-08,-7.432104475802013e-07,1.346180233031047e-06,3.8796726743010505e-07,5.819112294470749e-07,5.892986231220152e-07,-2.222851199110516e-06,-2.8038329093378607e-06,4.5613286386580955e-07,8.23253410565883e-08
2023-05-12,2.647831301657772e-07,8.60437377408545e-08,1.68813434585904e-07,1.0761203081947566e-07,1.3578284998863047e-07,5.214511900819798e-07,1.8186359730219096e-07,-1.2038118671074825e-06,5.368208873825924e-08,6.242744960297782e-06,1.1185819553594869e-07,-5.856969719129119e-07,-4.789987512907141e-07,-4.008038719181644e-07,-4.962054206696133e-07,-2.698413130051039e-07,-9.441247040820198e-07,1.176802671777474e-06,6.713865694606587e-07,-6.972860287862997e-07,5.289727568020643e-07,-2.1781440021008703e-06,-4.658786033503301e-06,5.623189560547187e-07,1.359454485328729e-07
